title,topic_idx
"아버지의 최소경기 900안타 경신..이정후 ""1천안타 향한 과정""(종합)",5
"'돌고 돌아 드디어 첫 승' 윤정현 ""조금씩 앞으로""",5
"승부 가른 연장 투런포, 오지환에겐 확신이 있었다",5
"통산 3번째 6볼넷..지각 합류한 MVP, 제구력 회복이 시급해 [오!쎈 잠실]",5
"최정&추신수 빠진 SSG, 크론이 일냈다, 삼성에 3연승으로 선두 뜀박질..이정후, '최연소·최소경기 900안타' 달성..나성범, 이적 후 첫 홈런[17일 경기 종합]",5
"류중일 갈증 풀어줄 '3할 유격수' 인천에 있는데..""수비 안 되면 못 나간다""",5
"'최연소·최소 경기 900안타' 이정후 ""1000안타 향해 가는 과정""(종합)",5
"추신수-최정 없이도 스윕승, 크론-최주환까지 살아났다",5
"'늦깎이 데뷔승' 키움 윤정현의 웃음 ""99번 백넘버 많이 무겁다""[잠실에서]",5
"2승째 거둔 ML 90승 투수, ""야구하고 싶어 한국 왔는데..잘 풀리고 있다"" [인천 톡톡]",5
"SSG, 삼성에 스윕으로 선두 질주 이어가..LG는 연장 10회 오지환의 극적 홈런으로 한화 늘러 10승 대열 올라서[17일 팀 순위]",5
"크론 3호 홈런에 4타점 SSG, 삼성에 스윕으로 선두 질주 이어가..LG, 연장 10회 오지환의 2점홈런으로 한화에 연승으로 두번째 10승 고지 밟아[17일 전적 종합]",5
"'최연소·최소경기 900안타' 키움 이정후 ""1000안타를 향해 가는 과정""",5
SSG가 제대로 보여주는 '선빵'의 중요성.. 인천 땅에 9회 말은 없다,5
"류지현 감독 ""오지환 홈런, 주장으로서 승리 결정짓는 멋진 모습""",5
"'5회 5점' 키움, 두산에 설욕..SSG는 13승1패 고공비행(종합)",5
"9회 강판 때 관중석을 처음 봤다..'완봉 무산' 에이스, 107구의 집중력 [오!쎈 부산]",5
"'오지환 결승 투런' LG, 주말 한화 3연전 위닝시리즈",5
"사사키 로키, 초유의 17이닝 퍼펙트..2경기 연속은 놓쳐",5
"[부산 코멘트]서튼 감독이 완봉을 1아웃 남기고 반즈 교체한 이유 ""힘이 떨어진게 보였다.""",5
"'3부의 기적' 팀 아제, LLA 우승..MSI 진출권 획득",5
"  ""단장님의 동기부여, 달라진 이유"", 한층 성장한 장현우 [오!쎈 인터뷰]",5
"'기인 아니라 마루' 광동, GP 고승률 조합 깨고 4강 기선 제압 [WCK]",5
넷마블 신작 '오버프라임' 29일 2차 CBT 개시,5
"패배 직전 갔던 PSG 탈론, J팀 꺾고 PCS 스프링 결승행",5
"[KRPL] 게임코치 '런민기' ""이번 시즌 '램공'의 시즌 될 것""",5
"[KRPL] 게임코치, 개막전 경기서 플러시 상대로 완승",5
"광동, '애니웨이' 말리기 성공..2-0 리드 [WCK]",5
"[R6] 코리안 오픈 13일차, 스피어 게이밍 첫 승리..스타라이즈는 담원 또 잡아(종합)",5
"中매체 ""한국 LoL, T1 5명+쵸비 예상"" [항저우아시안게임]",5
"[KRPL] 엑스플레인 '다시마' 김우현 ""시즌 4위를 목표로 하고 있다""",5
"[KRPL] 엑스플레인, 다수의 예상 깨고 런앤고 2대0 제압",5
"2022 GSL 시즌1, 최후의 6인 가린다",5
"담원 기아, 기대 이하 성적? 기대 이상의 감동!",5
이준석 '아쉬운 퍼팅~'[포토],5
"LPGA 5승 완성 김효주 ""메인스폰서 대회라 기쁨이 두 배~""",5
"'와이어 투 와이어' 우승 박지영 ""갤러리 응원에 힘이 나""",5
"[MD포토] '와이어 투 와이어 우승 박지영, 통산 4승!",5
심호흡하는 이준석 [포토],5
박상현 '우승의 행복' [포토],5
박상현 '아빠가 우승' [포토],5
박성국 '가벼운 스트레칭' [포토],5
박상현 '영광을 아들고 함께~'[포토],5
박상현 '아들과 V' [포토],5
박성국 '열정의 티샷' [포토],5
박상현 '이 짜맀한 맛~'[포토],5
박성국 '미소가득한 임팩트' [포토],5
"KPGA 개막전 우승자는 박상현, 5타 차 뒤집은 찌릿한 역전승..통산 13승",5
이준석 '들어가면 연장 끌어내는데~'[포토],5
"KPGA 개막전 5타차 역전 우승 박상현 ""투어 20승까지 달리겠다""",5
"'승부사' 박상현, KPGA 시즌 개막전 우승",5
격하게 축하받는 박상현 [포토],5
"5타 뒤집고 개막전 우승한 박상현 ""목표는 영구시드 획득""",5
아들 반기는 박상현 [포토],5
"'베테랑' 박상현, KPGA 개막전 역전 우승..통산 11승",5
박상현 '영광을 아들과~'[포토],5
코리안투어 '개막전의 사나이'는 베테랑 박상현.. 통산 11승 고지 올라,5
이근호 '아들과 함께 힘이나요~'[포토],5
박상현 '아들의 축하 물세레~'[포토],5
벙커샷하는 이형준 [포토],5
벙커샷하는 이형준 '들어가야 하는데~'[포토],5
"'메디힐 챔피언십 우승' 박지영, '와이어 투 와이어'로 통산 네 번째 우승 달성해",5
박상현 '8미터 버디 역전극~'[포토],5
우승 포효하는 박상현 [포토],5
"이승우 밀어냈던 日 공격수, ""호날두보다 벤제마 동경""",5
"아스날 전설, 콘테의 브라이튼전 전술 비판 ""원정팀 같았어""",5
"2G 10골 실점→""라마단이지만 제발 금식 끝내 달라""..강등 위기 감독의 간절한 호소",5
"""1조 8천억 썼는데, 성공은 단 한 명"" 맨유 레전드 '일침'",5
"'충격' 26경기-25G 괴물공격수, 맨시티 이적 위해 부상 발표-검사 거부",5
"'램파드도 인정' 자신 기록 넘어선 '손-케' 듀오에 ""놀라운 선수들"" 감탄",5
"'963억'이지만 ""로 셀소로 통하지 않았잖아""..영입 추천한 이유",5
"'모던하고 심플해'..토트넘, 22-23시즌 '원정 유니폼' 이미지 유출",5
"""레알마드리드는 아자르 대신 손흥민 영입했어야지"".. 英 매체의 극찬",5
"'패스 성공률 100%' 손흥민..""그러나 창의적이지 않았어""",5
"아스널 레전드, 토트넘 혹평..""사람들을 당황하게 하는 재주 있는 팀""",5
"데 헤아, 맨유 최다 출전 12위 올라",5
"'손흥민 상대 무실점 수비' 램프티 ""가나 대표팀 합류, 아직 미확정""",5
"축구AI 디지털 제이블코인, MEXC 글로벌 상장..디지털 축구 생태계 구축",5
"텐하흐 오면 팽당할 호날두 '특급 골 옵션', 해트트릭으로 13억원 벌었다",5
"랑닉 ""호날두 거취? 내가 아닌 새 감독이 결정한다""",5
"""공평했지?"".. 브라이튼 감독의 농담 한마디, 토트넘엔 비수",5
"'기적의 사나이' 에릭센, 꿈같은 토트넘 재회하나?..FA 영입 목표",5
"토트넘, 패배에도 여전히 앞선다..UCL 진출 확률 '토트넘 63%-아스널 33%'",5
"케인과 바꾸고 싶은데, '7경기 0골' 맨유 난감하네",5
"'맨유 베테랑 GK'의 작심 쓴소리""최하위에 이겼지만,이정도론 안돼""",5
"'사상 최악의 문신!' 팬 조롱감 된 아스널 스타, 팔뚝 새 문신에 오류 투성이",5
"페네르바체, 김민재 대체자 찾았다..PL 경력 남미 CB에 제안",5
"SON에 밀린데 이어 '4순위 전락'..콘테, 베르바인 거취 이미 '확정'",5
리그 출전 '0회' 맨유 떠난다..이적료 '640억' 책정,5
맨유는 '우루과이 특급' 영입에 진심..등번호도 '준비 완료',5
"탈락 원흉 GK의 '치명적인 실수'..펩 ""단순 사고"", 클롭 ""마네가 잘 했어""",5
"""나 영어 알아듣는다고"" 20살 MF, '대선배' 목 잡은 사연?",5
"[스포터 PICK] '승점 12점차' 레알, '홈 무패' 세비야 잡고 독주 이어갈까?",5
"'이 수비로 안 돼' 토트넘, 왼발 센터백 영입 추진",5
